class,method_id,name,param,reason,module,already_spatial
B,463,Adaptive 3D LUT,lut_size,"structural use: _build_lut(), min()",image_pipeline/methods/filters/adaptive_lut.py,False
B,463,Adaptive 3D LUT,look_count,"structural use: min(), range()",image_pipeline/methods/filters/adaptive_lut.py,False
B,463,Adaptive 3D LUT,strength,"structural use: float(), min()",image_pipeline/methods/filters/adaptive_lut.py,False
B,463,Adaptive 3D LUT,adaptivity,"structural use: compare, float(), min()",image_pipeline/methods/filters/adaptive_lut.py,False
B,463,Adaptive 3D LUT,adapt_sigma,structural use: min(),image_pipeline/methods/filters/adaptive_lut.py,False
A,463,Adaptive 3D LUT,exposure,1 arithmetic use(s) of `exposure`,image_pipeline/methods/filters/adaptive_lut.py,False
B,463,Adaptive 3D LUT,saturation,structural use: min(),image_pipeline/methods/filters/adaptive_lut.py,False
A,463,Adaptive 3D LUT,noise_amp,1 arithmetic use(s) of `noise_amp`,image_pipeline/methods/filters/adaptive_lut.py,False
B,463,Adaptive 3D LUT,blur_sigma,structural use: int(),image_pipeline/methods/filters/adaptive_lut.py,False
C,463,Adaptive 3D LUT,palette,categorical/str,image_pipeline/methods/filters/adaptive_lut.py,False
C,463,Adaptive 3D LUT,anim_mode,categorical/str,image_pipeline/methods/filters/adaptive_lut.py,False
C,463,Adaptive 3D LUT,anim_speed,non-spatial by name,image_pipeline/methods/filters/adaptive_lut.py,False
C,340,Anisotropic Diffusion,source,categorical/str,image_pipeline/methods/filters/anisotropic_diffusion.py,False
C,340,Anisotropic Diffusion,iterations,non-spatial by name,image_pipeline/methods/filters/anisotropic_diffusion.py,False
A,340,Anisotropic Diffusion,K,1 arithmetic use(s) of `K`,image_pipeline/methods/filters/anisotropic_diffusion.py,False
B,340,Anisotropic Diffusion,lam,structural use: max(),image_pipeline/methods/filters/anisotropic_diffusion.py,False
C,340,Anisotropic Diffusion,conductivity,categorical/str,image_pipeline/methods/filters/anisotropic_diffusion.py,False
B,340,Anisotropic Diffusion,source_blur,"structural use: GaussianBlur(), compare",image_pipeline/methods/filters/anisotropic_diffusion.py,False
A,340,Anisotropic Diffusion,noise_amp,4 arithmetic use(s) of `noise_amp`,image_pipeline/methods/filters/anisotropic_diffusion.py,False
B,340,Anisotropic Diffusion,blur_sigma,structural use: GaussianBlur(),image_pipeline/methods/filters/anisotropic_diffusion.py,False
C,340,Anisotropic Diffusion,gradient_scale,never used arithmetically,image_pipeline/methods/filters/anisotropic_diffusion.py,False
C,340,Anisotropic Diffusion,palette,categorical/str,image_pipeline/methods/filters/anisotropic_diffusion.py,False
C,340,Anisotropic Diffusion,anim_mode,categorical/str,image_pipeline/methods/filters/anisotropic_diffusion.py,False
C,340,Anisotropic Diffusion,anim_speed,non-spatial by name,image_pipeline/methods/filters/anisotropic_diffusion.py,False
C,340,Anisotropic Diffusion,time,non-spatial by name,image_pipeline/methods/filters/anisotropic_diffusion.py,False
C,345,Bilateral Grid,source,categorical/str,image_pipeline/methods/filters/bilateral_grid.py,False
B,345,Bilateral Grid,grid_scale,"structural use: float(), min()",image_pipeline/methods/filters/bilateral_grid.py,False
B,345,Bilateral Grid,z_bins,"structural use: float(), min()",image_pipeline/methods/filters/bilateral_grid.py,False
B,345,Bilateral Grid,sigma_s,"structural use: float(), min()",image_pipeline/methods/filters/bilateral_grid.py,False
B,345,Bilateral Grid,sigma_r,"structural use: float(), min()",image_pipeline/methods/filters/bilateral_grid.py,False
B,345,Bilateral Grid,blend,"structural use: compare, float(), min()",image_pipeline/methods/filters/bilateral_grid.py,False
B,345,Bilateral Grid,presmooth,"structural use: compare, gaussian_filter(), min()",image_pipeline/methods/filters/bilateral_grid.py,False
A,345,Bilateral Grid,noise_amp,1 arithmetic use(s) of `noise_amp`,image_pipeline/methods/filters/bilateral_grid.py,False
B,345,Bilateral Grid,blur_sigma,"structural use: compare, gaussian_filter()",image_pipeline/methods/filters/bilateral_grid.py,False
C,345,Bilateral Grid,palette,categorical/str,image_pipeline/methods/filters/bilateral_grid.py,False
C,345,Bilateral Grid,time,non-spatial by name,image_pipeline/methods/filters/bilateral_grid.py,False
C,345,Bilateral Grid,anim_mode,categorical/str,image_pipeline/methods/filters/bilateral_grid.py,False
C,345,Bilateral Grid,anim_speed,non-spatial by name,image_pipeline/methods/filters/bilateral_grid.py,False
C,408,Bloom / Glow,source,categorical/str,image_pipeline/methods/filters/bloom.py,False
B,408,Bloom / Glow,threshold,structural use: _render_bloom(),image_pipeline/methods/filters/bloom.py,False
B,408,Bloom / Glow,softness,structural use: _render_bloom(),image_pipeline/methods/filters/bloom.py,False
B,408,Bloom / Glow,intensity,structural use: _render_bloom(),image_pipeline/methods/filters/bloom.py,False
B,408,Bloom / Glow,radius,structural use: _render_bloom(),image_pipeline/methods/filters/bloom.py,False
B,408,Bloom / Glow,streak,structural use: _render_bloom(),image_pipeline/methods/filters/bloom.py,False
C,408,Bloom / Glow,iterations,non-spatial by name,image_pipeline/methods/filters/bloom.py,False
B,408,Bloom / Glow,noise_amp,structural use: _gen_source(),image_pipeline/methods/filters/bloom.py,False
C,408,Bloom / Glow,palette,categorical/str,image_pipeline/methods/filters/bloom.py,False
C,408,Bloom / Glow,anim_mode,categorical/str,image_pipeline/methods/filters/bloom.py,False
C,408,Bloom / Glow,anim_speed,non-spatial by name,image_pipeline/methods/filters/bloom.py,False
C,408,Bloom / Glow,time,non-spatial by name,image_pipeline/methods/filters/bloom.py,False
C,420,Bokeh Lens Blur,source,categorical/str,image_pipeline/methods/filters/bokeh.py,False
C,420,Bokeh Lens Blur,aperture_shape,categorical/str,image_pipeline/methods/filters/bokeh.py,False
B,420,Bokeh Lens Blur,blades,"structural use: _build_aperture(), min(), write_scalars()",image_pipeline/methods/filters/bokeh.py,False
B,420,Bokeh Lens Blur,radius,structural use: min(),image_pipeline/methods/filters/bokeh.py,False
B,420,Bokeh Lens Blur,anamorphic,structural use: _build_aperture(),image_pipeline/methods/filters/bokeh.py,False
A,420,Bokeh Lens Blur,rotation,2 arithmetic use(s) of `rotation`,image_pipeline/methods/filters/bokeh.py,False
A,420,Bokeh Lens Blur,brightness,1 arithmetic use(s) of `brightness`,image_pipeline/methods/filters/bokeh.py,False
B,420,Bokeh Lens Blur,highlight,structural use: compare,image_pipeline/methods/filters/bokeh.py,False
C,420,Bokeh Lens Blur,palette,categorical/str,image_pipeline/methods/filters/bokeh.py,False
C,420,Bokeh Lens Blur,anim_mode,categorical/str,image_pipeline/methods/filters/bokeh.py,False
C,420,Bokeh Lens Blur,anim_speed,non-spatial by name,image_pipeline/methods/filters/bokeh.py,False
C,420,Bokeh Lens Blur,time,non-spatial by name,image_pipeline/methods/filters/bokeh.py,False
C,462,Cel Shading,source,categorical/str,image_pipeline/methods/filters/cel_shading.py,False
B,462,Cel Shading,light_azimuth,"structural use: float(), radians()",image_pipeline/methods/filters/cel_shading.py,False
B,462,Cel Shading,light_elevation,"structural use: float(), radians()",image_pipeline/methods/filters/cel_shading.py,False
B,462,Cel Shading,bands,"structural use: float(), min()",image_pipeline/methods/filters/cel_shading.py,False
A,462,Cel Shading,specular,already migrated (spatial: True),image_pipeline/methods/filters/cel_shading.py,True
B,462,Cel Shading,spec_threshold,structural use: compare,image_pipeline/methods/filters/cel_shading.py,False
A,462,Cel Shading,rim,3 arithmetic use(s) of `rim`,image_pipeline/methods/filters/cel_shading.py,False
B,462,Cel Shading,outline,structural use: compare,image_pipeline/methods/filters/cel_shading.py,False
A,462,Cel Shading,ambient,already migrated (spatial: True),image_pipeline/methods/filters/cel_shading.py,True
B,462,Cel Shading,base_hue,structural use: _hsv2rgb(),image_pipeline/methods/filters/cel_shading.py,False
C,462,Cel Shading,bg_mode,categorical/str,image_pipeline/methods/filters/cel_shading.py,False
C,462,Cel Shading,anim_mode,categorical/str,image_pipeline/methods/filters/cel_shading.py,False
C,462,Cel Shading,anim_speed,non-spatial by name,image_pipeline/methods/filters/cel_shading.py,False
C,462,Cel Shading,time,non-spatial by name,image_pipeline/methods/filters/cel_shading.py,False
C,417,Chromatic Aberration,source,categorical/str,image_pipeline/methods/filters/chromatic_aberration.py,False
B,417,Chromatic Aberration,amount,structural use: min(),image_pipeline/methods/filters/chromatic_aberration.py,False
B,417,Chromatic Aberration,curve,structural use: min(),image_pipeline/methods/filters/chromatic_aberration.py,False
B,417,Chromatic Aberration,barrel,structural use: min(),image_pipeline/methods/filters/chromatic_aberration.py,False
B,417,Chromatic Aberration,vignette,"structural use: compare, min()",image_pipeline/methods/filters/chromatic_aberration.py,False
B,417,Chromatic Aberration,center_drift,structural use: min(),image_pipeline/methods/filters/chromatic_aberration.py,False
A,417,Chromatic Aberration,noise_amp,1 arithmetic use(s) of `noise_amp`,image_pipeline/methods/filters/chromatic_aberration.py,False
B,417,Chromatic Aberration,blur_sigma,structural use: GaussianBlur(),image_pipeline/methods/filters/chromatic_aberration.py,False
C,417,Chromatic Aberration,palette,categorical/str,image_pipeline/methods/filters/chromatic_aberration.py,False
C,417,Chromatic Aberration,anim_mode,categorical/str,image_pipeline/methods/filters/chromatic_aberration.py,False
C,417,Chromatic Aberration,anim_speed,non-spatial by name,image_pipeline/methods/filters/chromatic_aberration.py,False
C,436,CLAHE,source,categorical/str,image_pipeline/methods/filters/clahe.py,False
C,436,CLAHE,tile_size,categorical/str,image_pipeline/methods/filters/clahe.py,False
B,436,CLAHE,clip_limit,"structural use: _apply_clahe(), float()",image_pipeline/methods/filters/clahe.py,False
B,436,CLAHE,strength,"structural use: _apply_clahe(), float()",image_pipeline/methods/filters/clahe.py,False
C,436,CLAHE,view,categorical/str,image_pipeline/methods/filters/clahe.py,False
A,436,CLAHE,noise_amp,1 arithmetic use(s) of `noise_amp`,image_pipeline/methods/filters/clahe.py,False
B,436,CLAHE,blur_sigma,"structural use: compare, gaussian_filter()",image_pipeline/methods/filters/clahe.py,False
C,436,CLAHE,palette,categorical/str,image_pipeline/methods/filters/clahe.py,False
C,436,CLAHE,time,non-spatial by name,image_pipeline/methods/filters/clahe.py,False
C,436,CLAHE,anim_mode,categorical/str,image_pipeline/methods/filters/clahe.py,False
C,436,CLAHE,anim_speed,non-spatial by name,image_pipeline/methods/filters/clahe.py,False
B,399,CMYK Halftone,spacing,"structural use: _halftone_channel(), int()",image_pipeline/methods/filters/cmyk_halftone.py,False
A,399,CMYK Halftone,max_dot,already migrated (spatial: True),image_pipeline/methods/filters/cmyk_halftone.py,True
A,399,CMYK Halftone,angle_offset,1 arithmetic use(s) of `angle_offset`,image_pipeline/methods/filters/cmyk_halftone.py,False
C,399,CMYK Halftone,ink_set,categorical/str,image_pipeline/methods/filters/cmyk_halftone.py,False
C,399,CMYK Halftone,paper,categorical/str,image_pipeline/methods/filters/cmyk_halftone.py,False
C,399,CMYK Halftone,source,categorical/str,image_pipeline/methods/filters/cmyk_halftone.py,False
C,399,CMYK Halftone,anim_mode,categorical/str,image_pipeline/methods/filters/cmyk_halftone.py,False
C,399,CMYK Halftone,anim_speed,non-spatial by name,image_pipeline/methods/filters/cmyk_halftone.py,False
C,399,CMYK Halftone,time,non-spatial by name,image_pipeline/methods/filters/cmyk_halftone.py,False
C,994,Coherence-Enhancing Diffusion,source,categorical/str,image_pipeline/methods/filters/coherence_enhancing_diffusion.py,False
C,994,Coherence-Enhancing Diffusion,iterations,non-spatial by name,image_pipeline/methods/filters/coherence_enhancing_diffusion.py,False
A,994,Coherence-Enhancing Diffusion,rho,1 arithmetic use(s) of `rho`,image_pipeline/methods/filters/coherence_enhancing_diffusion.py,False
C,994,Coherence-Enhancing Diffusion,alpha,never used arithmetically,image_pipeline/methods/filters/coherence_enhancing_diffusion.py,False
C,994,Coherence-Enhancing Diffusion,K,never used arithmetically,image_pipeline/methods/filters/coherence_enhancing_diffusion.py,False
B,994,Coherence-Enhancing Diffusion,lam,structural use: max(),image_pipeline/methods/filters/coherence_enhancing_diffusion.py,False
B,994,Coherence-Enhancing Diffusion,source_blur,"structural use: GaussianBlur(), compare",image_pipeline/methods/filters/coherence_enhancing_diffusion.py,False
A,994,Coherence-Enhancing Diffusion,noise_amp,4 arithmetic use(s) of `noise_amp`,image_pipeline/methods/filters/coherence_enhancing_diffusion.py,False
B,994,Coherence-Enhancing Diffusion,blur_sigma,structural use: GaussianBlur(),image_pipeline/methods/filters/coherence_enhancing_diffusion.py,False
A,994,Coherence-Enhancing Diffusion,gradient_scale,already migrated (spatial: True),image_pipeline/methods/filters/coherence_enhancing_diffusion.py,True
C,994,Coherence-Enhancing Diffusion,palette,categorical/str,image_pipeline/methods/filters/coherence_enhancing_diffusion.py,False
C,994,Coherence-Enhancing Diffusion,anim_mode,categorical/str,image_pipeline/methods/filters/coherence_enhancing_diffusion.py,False
C,994,Coherence-Enhancing Diffusion,anim_speed,non-spatial by name,image_pipeline/methods/filters/coherence_enhancing_diffusion.py,False
C,994,Coherence-Enhancing Diffusion,time,non-spatial by name,image_pipeline/methods/filters/coherence_enhancing_diffusion.py,False
C,421,Coherent Line Drawing,source,categorical/str,image_pipeline/methods/filters/coherent_line_drawing.py,False
B,421,Coherent Line Drawing,etf_kernel,"structural use: _edge_tangent_flow(), min()",image_pipeline/methods/filters/coherent_line_drawing.py,False
B,421,Coherent Line Drawing,etf_iters,"structural use: _edge_tangent_flow(), float(), min()",image_pipeline/methods/filters/coherent_line_drawing.py,False
